Step,Time,JointName,Fx,Fy,Fz,Tx,Ty,Tz,F_norm
1100,12.3522,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1110,12.4644,Trunk_02,0.000000,-0.003597,0.616109,0.054196,0.000000,0.000000,0.616120
1110,12.4644,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1110,12.4644,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307931
1110,12.4644,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1110,12.4644,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230899
1110,12.4644,Link_04,0.000000,-0.172120,0.085983,0.022206,0.000000,0.000000,0.192402
1110,12.4644,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1110,12.4644,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1110,12.4644,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1110,12.4644,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1120,12.5738,Trunk_02,0.000000,-0.003595,0.616108,0.054196,0.000000,0.000000,0.616119
1120,12.5738,Trunk_03,0.000000,-0.000799,0.154092,0.000020,0.000000,0.000000,0.154094
1120,12.5738,Link_01,0.000000,-0.224924,0.210311,0.052526,0.000000,0.000000,0.307931
1120,12.5738,Link_02,0.000000,-0.217556,0.158905,0.041785,0.000000,0.000000,0.269409
1120,12.5738,Link_03,0.000000,-0.199118,0.116901,0.031498,0.000000,0.000000,0.230898
1120,12.5738,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1120,12.5738,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1120,12.5738,Link_06,0.000000,-0.106158,0.045345,0.008077,0.000000,0.000000,0.115437
1120,12.5738,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076958
1120,12.5738,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1130,12.6826,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616120
1130,12.6826,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1130,12.6826,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307931
1130,12.6826,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1130,12.6826,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230899
1130,12.6826,Link_04,0.000000,-0.172121,0.085984,0.022206,0.000000,0.000000,0.192403
1130,12.6826,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1130,12.6826,Link_06,0.000000,-0.106158,0.045345,0.008077,0.000000,0.000000,0.115437
1130,12.6826,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1130,12.6826,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1140,12.7940,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616120
1140,12.7940,Trunk_03,0.000000,-0.000799,0.154092,0.000020,0.000000,0.000000,0.154094
1140,12.7940,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307932
1140,12.7940,Link_02,0.000000,-0.217558,0.158905,0.041785,0.000000,0.000000,0.269411
1140,12.7940,Link_03,0.000000,-0.199120,0.116901,0.031498,0.000000,0.000000,0.230899
1140,12.7940,Link_04,0.000000,-0.172121,0.085984,0.022206,0.000000,0.000000,0.192403
1140,12.7940,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1140,12.7940,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1140,12.7940,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1140,12.7940,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1150,12.9057,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
1150,12.9057,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1150,12.9057,Link_01,0.000000,-0.224924,0.210310,0.052526,0.000000,0.000000,0.307931
1150,12.9057,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269409
1150,12.9057,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230898
1150,12.9057,Link_04,0.000000,-0.172120,0.085984,0.022205,0.000000,0.000000,0.192402
1150,12.9057,Link_05,0.000000,-0.140342,0.063200,0.014322,0.000000,0.000000,0.153916
1150,12.9057,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1150,12.9057,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1150,12.9057,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1160,13.0163,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
1160,13.0163,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1160,13.0163,Link_01,0.000000,-0.224924,0.210310,0.052526,0.000000,0.000000,0.307931
1160,13.0163,Link_02,0.000000,-0.217556,0.158905,0.041785,0.000000,0.000000,0.269410
1160,13.0163,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230898
1160,13.0163,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1160,13.0163,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1160,13.0163,Link_06,0.000000,-0.106158,0.045345,0.008077,0.000000,0.000000,0.115437
1160,13.0163,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076958
1160,13.0163,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1170,13.1317,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
1170,13.1317,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1170,13.1317,Link_01,0.000000,-0.224924,0.210310,0.052526,0.000000,0.000000,0.307931
1170,13.1317,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1170,13.1317,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230898
1170,13.1317,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1170,13.1317,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1170,13.1317,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1170,13.1317,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1170,13.1317,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1180,13.2442,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
1180,13.2442,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1180,13.2442,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307931
1180,13.2442,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1180,13.2442,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230898
1180,13.2442,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1180,13.2442,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1180,13.2442,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1180,13.2442,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1180,13.2442,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1190,13.3534,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
1190,13.3534,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1190,13.3534,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307931
1190,13.3534,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1190,13.3534,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230898
1190,13.3534,Link_04,0.000000,-0.172121,0.085984,0.022206,0.000000,0.000000,0.192402
1190,13.3534,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1190,13.3534,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1190,13.3534,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1190,13.3534,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1200,13.4669,Trunk_02,0.000000,-0.003593,0.616108,0.054196,0.000000,0.000000,0.616119
1200,13.4669,Trunk_03,0.000000,-0.000799,0.154092,0.000020,0.000000,0.000000,0.154094
1200,13.4669,Link_01,0.000000,-0.224923,0.210311,0.052526,0.000000,0.000000,0.307930
1200,13.4669,Link_02,0.000000,-0.217555,0.158905,0.041785,0.000000,0.000000,0.269409
1200,13.4669,Link_03,0.000000,-0.199118,0.116901,0.031498,0.000000,0.000000,0.230898
1200,13.4669,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1200,13.4669,Link_05,0.000000,-0.140343,0.063201,0.014322,0.000000,0.000000,0.153917
1200,13.4669,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115437
1200,13.4669,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076958
1200,13.4669,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1210,13.5776,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
1210,13.5776,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1210,13.5776,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307931
1210,13.5776,Link_02,0.000000,-0.217557,0.158905,0.041785,0.000000,0.000000,0.269410
1210,13.5776,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230899
1210,13.5776,Link_04,0.000000,-0.172121,0.085984,0.022206,0.000000,0.000000,0.192402
1210,13.5776,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1210,13.5776,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1210,13.5776,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1210,13.5776,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1220,13.6883,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
1220,13.6883,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1220,13.6883,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307931
1220,13.6883,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1220,13.6883,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230898
1220,13.6883,Link_04,0.000000,-0.172120,0.085984,0.022205,0.000000,0.000000,0.192402
1220,13.6883,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1220,13.6883,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1220,13.6883,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1220,13.6883,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1230,13.7965,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
1230,13.7965,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1230,13.7965,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307931
1230,13.7965,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1230,13.7965,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230898
1230,13.7965,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1230,13.7965,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1230,13.7965,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1230,13.7965,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1230,13.7965,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1240,13.9072,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
1240,13.9072,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1240,13.9072,Link_01,0.000000,-0.224924,0.210311,0.052526,0.000000,0.000000,0.307931
1240,13.9072,Link_02,0.000000,-0.217556,0.158905,0.041785,0.000000,0.000000,0.269410
1240,13.9072,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230898
1240,13.9072,Link_04,0.000000,-0.172121,0.085984,0.022206,0.000000,0.000000,0.192402
1240,13.9072,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1240,13.9072,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115437
1240,13.9072,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1240,13.9072,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1250,14.0176,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616120
1250,14.0176,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1250,14.0176,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307931
1250,14.0176,Link_02,0.000000,-0.217557,0.158905,0.041785,0.000000,0.000000,0.269410
1250,14.0176,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230899
1250,14.0176,Link_04,0.000000,-0.172121,0.085983,0.022206,0.000000,0.000000,0.192403
1250,14.0176,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1250,14.0176,Link_06,0.000000,-0.106158,0.045345,0.008077,0.000000,0.000000,0.115437
1250,14.0176,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1250,14.0176,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1260,14.1268,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616120
1260,14.1268,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1260,14.1268,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307932
1260,14.1268,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1260,14.1268,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230899
1260,14.1268,Link_04,0.000000,-0.172121,0.085984,0.022206,0.000000,0.000000,0.192402
1260,14.1268,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1260,14.1268,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1260,14.1268,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1260,14.1268,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1270,14.2341,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
1270,14.2341,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1270,14.2341,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307931
1270,14.2341,Link_02,0.000000,-0.217557,0.158905,0.041785,0.000000,0.000000,0.269410
1270,14.2341,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230898
1270,14.2341,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1270,14.2341,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1270,14.2341,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1270,14.2341,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1270,14.2341,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1280,14.3468,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616120
1280,14.3468,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1280,14.3468,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307931
1280,14.3468,Link_02,0.000000,-0.217557,0.158905,0.041785,0.000000,0.000000,0.269410
1280,14.3468,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230899
1280,14.3468,Link_04,0.000000,-0.172121,0.085984,0.022206,0.000000,0.000000,0.192403
1280,14.3468,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1280,14.3468,Link_06,0.000000,-0.106158,0.045345,0.008077,0.000000,0.000000,0.115437
1280,14.3468,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1280,14.3468,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1290,14.4595,Trunk_02,0.000000,-0.003597,0.616109,0.054196,0.000000,0.000000,0.616119
1290,14.4595,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1290,14.4595,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307931
1290,14.4595,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1290,14.4595,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230898
1290,14.4595,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1290,14.4595,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153916
1290,14.4595,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1290,14.4595,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1290,14.4595,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1300,14.5701,Trunk_02,0.000000,-0.003597,0.616109,0.054196,0.000000,0.000000,0.616120
1300,14.5701,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1300,14.5701,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307932
1300,14.5701,Link_02,0.000000,-0.217558,0.158904,0.041785,0.000000,0.000000,0.269410
1300,14.5701,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230899
1300,14.5701,Link_04,0.000000,-0.172121,0.085983,0.022205,0.000000,0.000000,0.192402
1300,14.5701,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1300,14.5701,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1300,14.5701,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1300,14.5701,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1310,14.6807,Trunk_02,0.000000,-0.003596,0.616108,0.054196,0.000000,0.000000,0.616119
1310,14.6807,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1310,14.6807,Link_01,0.000000,-0.224924,0.210311,0.052526,0.000000,0.000000,0.307931
1310,14.6807,Link_02,0.000000,-0.217556,0.158905,0.041785,0.000000,0.000000,0.269409
1310,14.6807,Link_03,0.000000,-0.199118,0.116901,0.031498,0.000000,0.000000,0.230898
1310,14.6807,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1310,14.6807,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1310,14.6807,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1310,14.6807,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1310,14.6807,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1320,14.7906,Trunk_02,0.000000,-0.003597,0.616109,0.054196,0.000000,0.000000,0.616119
1320,14.7906,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1320,14.7906,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307931
1320,14.7906,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1320,14.7906,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230898
1320,14.7906,Link_04,0.000000,-0.172120,0.085983,0.022206,0.000000,0.000000,0.192402
1320,14.7906,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1320,14.7906,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1320,14.7906,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1320,14.7906,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1330,14.9013,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616120
1330,14.9013,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1330,14.9013,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307932
1330,14.9013,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1330,14.9013,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230899
1330,14.9013,Link_04,0.000000,-0.172121,0.085983,0.022206,0.000000,0.000000,0.192402
1330,14.9013,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1330,14.9013,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1330,14.9013,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1330,14.9013,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1340,15.0107,Trunk_02,0.000000,-0.003596,0.616108,0.054196,0.000000,0.000000,0.616119
1340,15.0107,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1340,15.0107,Link_01,0.000000,-0.224924,0.210310,0.052526,0.000000,0.000000,0.307931
1340,15.0107,Link_02,0.000000,-0.217556,0.158905,0.041785,0.000000,0.000000,0.269409
1340,15.0107,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230898
1340,15.0107,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1340,15.0107,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1340,15.0107,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1340,15.0107,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1340,15.0107,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1350,15.1214,Trunk_02,0.000000,-0.003596,0.616108,0.054196,0.000000,0.000000,0.616119
1350,15.1214,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1350,15.1214,Link_01,0.000000,-0.224924,0.210310,0.052526,0.000000,0.000000,0.307931
1350,15.1214,Link_02,0.000000,-0.217556,0.158905,0.041785,0.000000,0.000000,0.269409
1350,15.1214,Link_03,0.000000,-0.199118,0.116901,0.031498,0.000000,0.000000,0.230898
1350,15.1214,Link_04,0.000000,-0.172120,0.085984,0.022206,0.000000,0.000000,0.192402
1350,15.1214,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1350,15.1214,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1350,15.1214,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1350,15.1214,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1360,15.2335,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616119
1360,15.2335,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1360,15.2335,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307931
1360,15.2335,Link_02,0.000000,-0.217557,0.158905,0.041785,0.000000,0.000000,0.269410
1360,15.2335,Link_03,0.000000,-0.199119,0.116901,0.031498,0.000000,0.000000,0.230899
1360,15.2335,Link_04,0.000000,-0.172121,0.085984,0.022206,0.000000,0.000000,0.192402
1360,15.2335,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1360,15.2335,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1360,15.2335,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1360,15.2335,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1370,15.3446,Trunk_02,0.000000,-0.003597,0.616109,0.054196,0.000000,0.000000,0.616119
1370,15.3446,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1370,15.3446,Link_01,0.000000,-0.224925,0.210310,0.052526,0.000000,0.000000,0.307931
1370,15.3446,Link_02,0.000000,-0.217557,0.158904,0.041785,0.000000,0.000000,0.269410
1370,15.3446,Link_03,0.000000,-0.199119,0.116900,0.031498,0.000000,0.000000,0.230898
1370,15.3446,Link_04,0.000000,-0.172120,0.085983,0.022205,0.000000,0.000000,0.192402
1370,15.3446,Link_05,0.000000,-0.140342,0.063200,0.014322,0.000000,0.000000,0.153916
1370,15.3446,Link_06,0.000000,-0.106157,0.045345,0.008077,0.000000,0.000000,0.115436
1370,15.3446,Link_07,0.000000,-0.070953,0.029800,0.003583,0.000000,0.000000,0.076957
1370,15.3446,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038478
1380,15.4543,Trunk_02,0.000000,-0.003596,0.616109,0.054196,0.000000,0.000000,0.616120
1380,15.4543,Trunk_03,0.000000,-0.000800,0.154092,0.000020,0.000000,0.000000,0.154094
1380,15.4543,Link_01,0.000000,-0.224925,0.210311,0.052526,0.000000,0.000000,0.307932
1380,15.4543,Link_02,0.000000,-0.217557,0.158905,0.041785,0.000000,0.000000,0.269410
1380,15.4543,Link_03,0.000000,-0.199120,0.116900,0.031498,0.000000,0.000000,0.230899
1380,15.4543,Link_04,0.000000,-0.172121,0.085983,0.022206,0.000000,0.000000,0.192403
1380,15.4543,Link_05,0.000000,-0.140343,0.063200,0.014322,0.000000,0.000000,0.153917
1380,15.4543,Link_06,0.000000,-0.106158,0.045345,0.008077,0.000000,0.000000,0.115437
1380,15.4543,Link_07,0.000000,-0.070954,0.029800,0.003583,0.000000,0.000000,0.076957
1380,15.4543,Link_08,0.000000,-0.035477,0.014899,0.000887,0.000000,0.000000,0.038479
1390,15.5663,Trunk_02,0.000000,-0.003595,0.616109,0.054196,0.000000,0.000000,0.616119
